n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.027080829326923076,0.00010745413601398468,0.03403560519573917,0.18448741202515465,-0.06486154421233742,1115.2790894061327,1042.458983364699,788.754010688572,3654.604273631554,221920.40545782092,471.08428699949326,0.4137340767969443,db36
32768,0.0330078125,-1.1235475540161133e-05,0.017431661181674052,0.1320290164383347,-0.19830677547960662,571.2006777375937,1047.5001255025343,803.6620663394451,3949.7978321701657,257525.9244940263,507.4701217746975,0.5069545851186291,db32
32768,0.02614933894230769,5.178153514862061e-07,0.024604029566164788,0.15685671667533013,-0.024266922101336276,806.2248408328742,1080.7188840624717,795.6241969773121,3884.304412072337,285315.95646477403,534.1497509732397,0.44368013856364213,coif13
32768,0.023888221153846152,5.749054253101349e-06,0.01064225648878219,0.10316131294619213,-0.2779514974648284,348.72546170745045,965.5908176840774,728.1353415358664,3471.124260525068,157903.5903334676,397.3708473623444,0.4189486025223848,db34
32768,0.028853665865384615,0.00011438224464654922,0.007887112816984508,0.08880941851506803,-0.03175174831291054,258.44534150045365,979.7199827430029,786.1605862443377,2395.9055809554957,66991.59492243356,258.8273457779018,0.5338700867908158,db35
32768,0.02940955528846154,-6.715953350067139e-05,0.014086507796102543,0.1186865948458483,-0.19420330584299217,461.58683525957167,1025.0838804388707,761.8434268824278,2385.1225468730495,64615.02417599284,254.1948547394161,0.5089058711350967,db33
32768,0.03204627403846154,-0.00023657549172639847,0.02382244081119764,0.15434520015600628,-0.17989152554144192,780.6155744595453,959.6230786984129,749.5617879641992,2041.623076438244,44157.12292287944,210.1359629451357,0.49487565586535154,coif14
32768,0.03272986778846154,5.783606320619583e-05,0.02883602463438468,0.16981173291143542,-0.08416267707217441,944.8989648288116,1098.441235510681,879.2126078038489,2623.494371897619,81545.94753305939,285.5625107276153,0.4639650950441033,db36
32768,0.0271484375,8.897855877876282e-05,0.02099266552695709,0.14488845891566757,-0.007118980858227912,687.8879234176129,1117.5763352773192,869.8615981201795,3625.6588842557626,209435.3378667862,457.64105789011785,0.468254362416061,db34
32768,0.025067608173076922,3.732740879058838e-06,0.014161092518172713,0.1190003887311832,-0.10077929846942892,464.0306800920516,997.331012327184,748.7960805578278,3629.265526016321,291802.03289551666,540.1870351049872,0.37175233180521505,db34
