n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.020951021634615385,0.00014260131865739822,0.0094338350231739,0.09712793122049856,0.011328817753024726,309.12857238110155,1360.2761599616804,1039.131267990282,4205.947858566366,230767.28316448277,480.3824342796922,0.4510342633250236,coif17
32768,0.015948016826923078,-0.00016313791275024414,0.008452494070635197,0.09193744650921733,-0.004935914608908005,276.97219779342413,1415.7379208151333,987.7541373808282,5475.385578314385,463134.7882090614,680.5400709797046,0.44641869326721695,db37
32768,0.013033353365384616,0.00024827104061841965,0.0049781340826127365,0.0705558933230438,0.016750002905709795,163.12551738973707,2260.355825944023,1504.2321340768524,5276.320828002893,654914.8633547632,809.268103507585,0.46230092393742933,rbio1.5
32768,0.017788461538461538,1.345016062259674e-05,0.008173436380642074,0.09040705935181209,0.04435806585640652,267.82716924883425,1584.646625086546,1045.664028791603,4626.244882197984,505540.32826791477,711.0135921822555,0.45138877197873023,sym19
32768,0.013213641826923077,-4.542060196399689e-05,0.008496862953664579,0.09217842998047092,-0.014238202321976326,278.42527286708355,1426.1442481143483,987.1471094958199,4628.2674914557,428936.9930216229,654.9328156548753,0.4387257340374248,db24
32768,0.01514423076923077,-0.00013940222561359406,0.00870063788087188,0.09327720986860552,-0.0381771260346877,285.1031388603151,1385.5970724463361,1029.4260188973403,4274.175989618726,250776.67378409323,500.7760714971246,0.4689730955959467,db38
32768,0.01435546875,0.00015783682465553284,0.008762419622161826,0.09360779680219926,-0.04067195339665173,287.12778251059353,1399.6052335796696,992.7606729851653,4937.952957027436,310702.6093547917,557.4070409985792,0.4065559280850069,db36
32768,0.012064302884615385,0.0002621253952383995,0.006268500739524422,0.079173863992636,-0.049375168738631604,205.40848371293396,1908.9226009117758,1014.1654551091744,4498.442305319455,705672.2822947862,840.04302407364,0.45044904957170595,rbio6.8
32768,0.015347055288461538,-0.0004128282889723778,0.019666663540508462,0.14023788197383924,0.015708724693055846,644.4428154537454,1442.496237151157,1022.9713062580123,4434.180406521362,386264.5378410823,621.5018405773891,0.32236753650148736,db15
32768,0.013491586538461539,0.00022386480122804642,0.013591315490611666,0.11658179742400468,0.06297204546855033,445.36186817940325,1235.7116443010866,878.9943969996148,3950.0733643617214,219251.80801544813,468.2433213783707,0.42377565973932174,db31
32768,0.008826622596153846,0.0002244766801595688,0.009139140414482463,0.09559885153328183,0.11751008884262946,299.47300427407026,1343.9169744846013,935.971055476769,3623.1965416679095,192552.48474770837,438.80802721430285,0.4093481662753772,db16
32768,0.013874699519230769,0.00021346565335988998,0.018263792922315596,0.13514360111494586,0.0242096942468835,598.4694596370682,1178.8069405843678,884.348842012033,3823.6212409373775,198556.79762120396,445.5971247901,0.3583916320615756,coif14
32768,0.012657752403846154,-0.0007169125601649284,0.017062523660791605,0.13062359534476,0.11422469455137632,559.1216168766841,1196.045934681285,818.4209624109606,3866.935628555609,221621.45222637156,470.7668767302682,0.41374813969559526,db18
32768,0.009938401442307692,0.00012369826436042786,0.021651552003184894,0.14714466352261946,-0.023853312205108994,709.4785574320704,1632.2131538078822,973.040962091907,5136.729484327326,636352.7244827516,797.7171958048489,0.35824117967611824,rbio1.5
32768,0.0099609375,0.0004064394161105156,0.020529674377970018,0.14328180058182552,0.04707265458812533,672.7217830615118,1254.7500404993452,895.998921949594,5277.593919827273,621843.5255899223,788.5705584092791,0.3045391823623547,db20
32768,0.009502704326923076,0.00014304742217063904,0.007246274785572366,0.08512505380657545,0.036608875315809954,237.44660269096494,1510.6057884280963,971.4030830114291,5234.383705470442,536066.3729510781,732.1655365769944,0.4582978485274276,db29
32768,0.011365685096153846,-0.0002500554546713829,0.023429064275946633,0.15306555548504905,0.019017999998864766,767.7256271028891,1169.7056266892207,832.2592132125021,5115.185404239544,473919.7900165791,688.4183248698273,0.33299773354170314,coif17
32768,0.009743088942307692,0.0001887017861008644,0.02302917951115742,0.1517536803875195,0.08098574035023762,754.6213210364804,1177.1925212849937,828.7710636618127,4180.615240187359,284455.20960549806,533.3434255763335,0.34546176561011216,coif15
32768,0.009990985576923076,4.95007261633873e-05,0.01384646321531485,0.11767099564172494,0.06989974093094484,453.7209869315848,1598.2944769914982,920.6769757198135,4126.573450342765,373873.9622383226,611.45233848463,0.3770473532990041,coif1
32768,0.017247596153846155,3.209896385669708e-05,0.01870154107564336,0.13675357792629544,0.041977471133643154,612.812131728977,1294.5765994203293,894.8199155103389,4752.200152117632,326643.91074303864,571.5276990164507,0.3722739886636887,db31
32768,0.014400540865384615,0.00011151283979415894,0.010170557174386141,0.10084918033571785,0.09897155549640166,333.26922496408224,1325.5254644260212,896.4025008921597,4525.299589625325,467693.15801487234,683.880953101395,0.4470219211111828,db31
32768,0.013115985576923077,-0.00011238735169172287,0.00782398280768242,0.08845328036699611,0.014265992423928373,256.3766825320199,1461.2575142529881,990.4188003189905,4627.173380979726,477218.3519961242,690.8099246508581,0.4657860054275907,db27
32768,0.016158353365384615,-0.00034831464290618896,0.008867008828452816,0.09416479612069903,-0.02804471202947388,290.55812080577016,1468.885940659089,1008.2263761017833,5496.685386793841,773290.1073751496,879.3691530723315,0.4350810944114797,db28
32768,0.014520733173076924,0.0005239285528659821,0.005900280783923668,0.07681328520460291,0.011309177548905288,193.34939558058977,1586.6061946156597,969.4809837467592,5044.659102418212,432825.48819079075,657.8947394460536,0.43802812362547566,db36
32768,0.017037259615384614,-0.0004040384665131569,0.014792899386887643,0.12162606376467029,0.0398262081440841,484.73907638993114,1611.265419299997,1049.0651883996495,5064.190822320807,506309.2237934077,711.5540905605193,0.40463280196658175,bior5.5
32768,0.013408954326923076,0.00038480572402477264,0.01349109205774645,0.11615116038054225,0.040930720268852916,442.0809566844255,1304.72032513995,926.941695834114,4789.5037642996385,533410.4778750862,730.3495586875413,0.4045232142700109,db32
32768,0.009870793269230769,-1.848209649324417e-05,0.009416088821934763,0.09703653343939468,-0.08259560792640103,308.5464097103104,1365.8180399322368,917.2840421290323,4688.827169042896,320217.4800799274,565.8776193488549,0.4217877860560027,db28
